Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
842,1,65,87.26,98.04,92.75,20.23,21.67,26.15,87.69,60,44.62,12.31,7.69,0,4.62,0,0,3.08,4.62,12.31,4.62,1.54,18.46,3.08,4.62,4.62,0,12.31,9.23,3.08,10.77,7.69,3.08,1.54,21.54,0,10.77,7.69,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,6.15,1.54,0,0,0,4.62,10.77,0,0,0,0,6.15,0,0,6.15,3.08,0,1.54,1.54,1.54,0,4.62,0,0,0,0,0,0,4.62,0,0,0,0,0,0,0,0,0,4.62,3.08,12.31,0,4.62,9.23,0,0,0,4.62,1.54,4.62,0,0,0,0,0,0,9.23,3.08,4.62,0,0,0,1.54,0
843,1,61,69.49,99,1.84,99,15.25,11.48,93.44,68.85,55.74,19.67,13.11,0,8.2,3.28,0,1.64,6.56,22.95,4.92,1.64,16.39,6.56,0,3.28,1.64,11.48,4.92,8.2,13.11,8.2,3.28,1.64,24.59,4.92,11.48,1.64,3.28,3.28,1.64,0,0,1.64,11.48,11.48,0,6.56,6.56,0,0,0,0,0,19.67,3.28,3.28,1.64,0,0,1.64,16.39,0,0,0,0,1.64,1.64,0,0,11.48,0,0,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,1.64,0,0,1.64,0,0,0,6.56,0,3.28,0,0,0,0,0,0,11.48,6.56,0,0,3.28,1.64,0,0
844,1,59,58.98,60.23,65.66,73.26,14.75,33.9,77.97,59.32,45.76,6.78,1.69,0,0,0,1.69,0,5.08,10.17,5.08,3.39,15.25,3.39,11.86,8.47,3.39,13.56,3.39,5.08,8.47,0,5.08,3.39,25.42,1.69,8.47,5.08,0,0,0,1.69,1.69,0,3.39,3.39,0,0,0,0,0,0,0,0,13.56,5.08,0,0,0,0,0,8.47,0,0,0,1.69,1.69,0,0,1.69,10.17,0,0,8.47,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,10.17,5.08,0,0,3.39,0,0,0,11.86,6.78,5.08,0,0,0,0,0,0,22.03,5.08,5.08,0,0,3.39,8.47,0
845,1,20,97.77,40.06,28.56,99,10,30,80,65,35,5,0,0,0,0,0,0,5,15,5,0,15,5,0,0,0,15,20,10,0,0,0,0,10,0,10,0,5,0,0,5,0,0,15,10,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,10,0,15,0,0,5,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,5,5
846,1,67,67.84,93.9,19.76,99,13.4,32.84,92.54,56.72,43.28,8.96,7.46,0,1.49,5.97,0,0,1.49,14.93,4.48,4.48,10.45,4.48,2.99,8.96,0,10.45,11.94,7.46,8.96,2.99,4.48,1.49,16.42,1.49,8.96,4.48,2.99,0,1.49,0,2.99,0,8.96,8.96,0,2.99,2.99,0,0,0,0,0,11.94,4.48,1.49,0,0,0,0,7.46,0,0,0,0,1.49,0,0,1.49,22.39,0,0,7.46,16.42,0,1.49,1.49,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,17.91,7.46,0,1.49,2.99,2.99,0,0,1.49,0,4.48,0,0,0,0,0,0,20.9,4.48,2.99,1.49,0,1.49,10.45,0
847,1,47,55.01,98.95,57.41,53.17,11.75,17.02,97.87,72.34,51.06,14.89,10.64,0,0,4.26,0,6.38,4.26,14.89,4.26,2.13,14.89,6.38,4.26,6.38,2.13,23.4,6.38,4.26,2.13,0,2.13,0,27.66,2.13,12.77,4.26,4.26,4.26,0,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,19.15,4.26,0,0,0,0,2.13,14.89,0,0,0,0,2.13,0,0,2.13,14.89,0,0,12.77,2.13,0,0,0,0,0,0,0,0,0,0,2.13,2.13,2.13,0,0,0,2.13,2.13,0,14.89,8.51,0,2.13,8.51,0,0,0,8.51,0,6.38,2.13,0,0,0,0,0,6.38,4.26,0,0,2.13,0,0,0
848,1,31,11.71,98.45,17.19,99,10.33,25.81,80.65,61.29,35.48,12.9,9.68,0,0,9.68,0,0,3.23,9.68,0,3.23,0,9.68,0,9.68,0,19.35,16.13,12.9,12.9,6.45,3.23,3.23,29.03,0,16.13,9.68,0,3.23,0,0,3.23,0,16.13,16.13,0,3.23,3.23,0,0,0,0,0,25.81,16.13,6.45,0,0,0,0,9.68,0,0,0,0,3.23,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,3.23,3.23,6.45,3.23,0,0,0,0,0,19.35,0,3.23,3.23,3.23,0,9.68,0
849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,1,52,97.6,88.42,30.98,99,17.33,30.77,71.15,51.92,32.69,3.85,1.92,0,1.92,0,0,0,1.92,9.62,5.77,0,15.38,3.85,0,3.85,0,11.54,9.62,1.92,15.38,9.62,3.85,1.92,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,3.85,3.85,0,0,0,0,0,9.62,1.92,1.92,0,0,0,0,7.69,0,0,0,0,0,0,0,0,5.77,0,1.92,1.92,1.92,0,1.92,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,3.85,7.69,3.85,0,0,3.85,5.77,0,0,0,0,0,0,0,19.23,7.69,7.69,0,0,0,3.85,0
853,1,59,89.52,60.23,1,20.23,14.75,30.51,77.97,64.41,50.85,10.17,6.78,0,0,0,0,6.78,3.39,23.73,5.08,5.08,15.25,5.08,1.69,3.39,0,15.25,10.17,11.86,0,0,0,0,23.73,3.39,13.56,0,0,1.69,1.69,0,5.08,0,0,0,0,0,0,0,0,0,0,0,11.86,3.39,0,0,0,0,1.69,8.47,0,0,0,0,1.69,0,0,1.69,11.86,0,0,5.08,8.47,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,5.08,3.39,0,0,1.69,1.69,0,0,0,3.39,1.69,1.69,1.69,0,1.69,0,0,30.51,3.39,3.39,1.69,0,5.08,16.95,0
854,1,61,94.82,98.6,11.41,89.9,20.33,29.51,77.05,47.54,40.98,8.2,6.56,0,6.56,0,0,0,1.64,9.84,6.56,1.64,18.03,3.28,0,8.2,0,8.2,1.64,0,14.75,11.48,3.28,1.64,9.84,0,4.92,1.64,0,0,0,0,0,0,4.92,4.92,0,0,0,0,0,0,0,0,13.11,4.92,1.64,1.64,0,0,0,9.84,0,0,0,0,3.28,0,0,3.28,4.92,0,0,4.92,0,0,9.84,8.2,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,6.56,9.84,1.64,1.64,6.56,1.64,0,0,1.64,0,1.64,0,0,0,0,0,0,11.48,9.84,1.64,0,0,0,0,0
855,1,61,94.82,98.6,11.41,89.9,20.33,29.51,77.05,47.54,40.98,8.2,6.56,0,6.56,0,0,0,1.64,9.84,6.56,1.64,18.03,3.28,0,8.2,0,8.2,1.64,0,14.75,11.48,3.28,1.64,9.84,0,4.92,1.64,0,0,0,0,0,0,4.92,4.92,0,0,0,0,0,0,0,0,13.11,4.92,1.64,1.64,0,0,0,9.84,0,0,0,0,3.28,0,0,3.28,4.92,0,0,4.92,0,0,9.84,8.2,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,6.56,9.84,1.64,1.64,6.56,1.64,0,0,1.64,0,1.64,0,0,0,0,0,0,11.48,9.84,1.64,0,0,0,0,0
856,1,61,94.82,98.6,11.41,89.9,20.33,29.51,77.05,47.54,40.98,8.2,6.56,0,6.56,0,0,0,1.64,9.84,6.56,1.64,18.03,3.28,0,8.2,0,8.2,1.64,0,14.75,11.48,3.28,1.64,9.84,0,4.92,1.64,0,0,0,0,0,0,4.92,4.92,0,0,0,0,0,0,0,0,13.11,4.92,1.64,1.64,0,0,0,9.84,0,0,0,0,3.28,0,0,3.28,4.92,0,0,4.92,0,0,9.84,8.2,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,6.56,9.84,1.64,1.64,6.56,1.64,0,0,1.64,0,1.64,0,0,0,0,0,0,11.48,9.84,1.64,0,0,0,0,0
857,1,46,94.33,99,17.84,99,23,30.43,91.3,56.52,45.65,10.87,10.87,0,6.52,0,0,4.35,0,10.87,6.52,0,19.57,4.35,2.17,4.35,0,4.35,10.87,2.17,15.22,10.87,4.35,0,8.7,0,4.35,2.17,0,0,2.17,0,2.17,0,15.22,15.22,0,4.35,4.35,0,0,0,0,0,21.74,6.52,4.35,0,0,0,0,17.39,0,0,0,0,4.35,4.35,0,0,10.87,0,0,10.87,2.17,0,2.17,2.17,0,2.17,0,0,0,0,0,0,0,2.17,0,2.17,0,4.35,0,2.17,8.7,6.52,0,0,6.52,0,0,0,2.17,0,2.17,0,0,0,0,0,0,6.52,2.17,0,0,0,0,4.35,0
858,1,54,95.3,80.61,77.17,48.44,18,31.48,83.33,61.11,37.04,7.41,3.7,0,1.85,1.85,0,0,3.7,14.81,7.41,1.85,12.96,3.7,3.7,0,0,11.11,12.96,9.26,1.85,1.85,0,0,24.07,1.85,12.96,7.41,3.7,1.85,0,0,1.85,0,1.85,1.85,0,0,0,0,0,0,0,0,9.26,1.85,0,0,0,0,0,5.56,0,0,0,0,3.7,0,0,3.7,1.85,0,0,1.85,0,0,5.56,3.7,1.85,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,7.41,11.11,5.56,0,5.56,0,0,0,9.26,1.85,5.56,0,0,0,0,0,0,14.81,3.7,3.7,0,0,5.56,1.85,0
859,1,54,95.3,80.61,77.17,48.44,18,31.48,83.33,61.11,37.04,7.41,3.7,0,1.85,1.85,0,0,3.7,14.81,7.41,1.85,12.96,3.7,3.7,0,0,11.11,12.96,9.26,1.85,1.85,0,0,24.07,1.85,12.96,7.41,3.7,1.85,0,0,1.85,0,1.85,1.85,0,0,0,0,0,0,0,0,9.26,1.85,0,0,0,0,0,5.56,0,0,0,0,3.7,0,0,3.7,1.85,0,0,1.85,0,0,5.56,3.7,1.85,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,7.41,11.11,5.56,0,5.56,0,0,0,9.26,1.85,5.56,0,0,0,0,0,0,14.81,3.7,3.7,0,0,5.56,1.85,0
860,1,54,95.3,80.61,77.17,48.44,18,31.48,83.33,61.11,37.04,7.41,3.7,0,1.85,1.85,0,0,3.7,14.81,7.41,1.85,12.96,3.7,3.7,0,0,11.11,12.96,9.26,1.85,1.85,0,0,24.07,1.85,12.96,7.41,3.7,1.85,0,0,1.85,0,1.85,1.85,0,0,0,0,0,0,0,0,9.26,1.85,0,0,0,0,0,5.56,0,0,0,0,3.7,0,0,3.7,1.85,0,0,1.85,0,0,5.56,3.7,1.85,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,7.41,11.11,5.56,0,5.56,0,0,0,9.26,1.85,5.56,0,0,0,0,0,0,14.81,3.7,3.7,0,0,5.56,1.85,0
861,1,45,99,40.06,19.26,20.23,22.5,22.22,75.56,55.56,40,2.22,0,0,0,0,0,0,2.22,17.78,11.11,2.22,22.22,0,2.22,0,0,4.44,15.56,4.44,2.22,2.22,0,0,11.11,0,8.89,2.22,4.44,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,2.22,0,0,0,0,2.22,0,0,0,0,2.22,0,0,2.22,4.44,0,0,2.22,2.22,0,8.89,0,0,0,0,0,0,8.89,0,0,0,0,0,0,0,0,0,2.22,4.44,17.78,0,0,8.89,2.22,0,6.67,0,2.22,0,0,0,0,0,0,0,11.11,2.22,6.67,0,0,0,2.22,0
862,1,45,89.52,66.21,87.45,54.76,22.5,37.78,71.11,46.67,31.11,4.44,2.22,0,2.22,0,0,0,2.22,15.56,8.89,2.22,6.67,4.44,2.22,4.44,0,11.11,11.11,2.22,8.89,2.22,4.44,2.22,20,0,4.44,4.44,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,4.44,2.22,0,0,0,0,2.22,2.22,0,0,0,0,2.22,0,0,2.22,13.33,0,2.22,11.11,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,15.56,0,0,13.33,2.22,0,0,6.67,6.67,0,0,0,0,0,0,0,17.78,2.22,4.44,0,0,2.22,8.89,0
863,1,21,56.86,88.15,5.94,88.66,7,14.29,80.95,61.9,28.57,4.76,4.76,0,0,4.76,0,0,0,9.52,0,0,4.76,9.52,4.76,0,0,28.57,19.05,19.05,4.76,4.76,0,0,19.05,0,9.52,4.76,4.76,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,4.76,0,0,0,0,9.52,0,0,9.52,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,9.52,14.29,0,4.76,4.76,4.76,0,0,0,4.76,9.52,4.76,0,0,0,0,0,14.29,9.52,0,0,0,0,4.76,0
864,1,36,92.86,40.06,96.01,64,18,38.89,77.78,41.67,33.33,0,0,0,0,0,0,0,0,8.33,5.56,2.78,11.11,5.56,2.78,5.56,0,8.33,8.33,2.78,8.33,0,5.56,2.78,25,0,11.11,8.33,2.78,0,2.78,0,2.78,0,2.78,2.78,0,0,0,0,0,0,0,0,5.56,2.78,0,0,0,0,0,2.78,0,0,0,2.78,11.11,0,0,11.11,11.11,0,0,8.33,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,8.33,11.11,0,0,8.33,0,0,0,8.33,0,2.78,5.56,0,0,0,0,0,27.78,0,2.78,2.78,0,0,22.22,0
865,1,73,85.27,48.19,21.11,98.19,24.33,39.73,84.93,53.42,34.25,8.22,5.48,2.74,0,1.37,0,1.37,2.74,10.96,8.22,5.48,8.22,2.74,1.37,4.11,2.74,15.07,6.85,4.11,1.37,1.37,0,0,17.81,0,16.44,9.59,5.48,1.37,1.37,0,0,0,6.85,6.85,0,0,0,0,0,0,0,0,10.96,5.48,2.74,0,0,0,1.37,5.48,0,0,0,0,4.11,0,0,4.11,15.07,0,0,12.33,8.22,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,0,1.37,4.11,0,5.48,1.37,0,0,1.37,0,0,0,1.37,2.74,4.11,1.37,2.74,2.74,0,0,0,16.44,2.74,2.74,1.37,0,0,9.59,0
866,1,73,85.27,48.19,21.11,98.19,24.33,39.73,84.93,53.42,34.25,8.22,5.48,2.74,0,1.37,0,1.37,2.74,10.96,8.22,5.48,8.22,2.74,1.37,4.11,2.74,15.07,6.85,4.11,1.37,1.37,0,0,17.81,0,16.44,9.59,5.48,1.37,1.37,0,0,0,6.85,6.85,0,0,0,0,0,0,0,0,10.96,5.48,2.74,0,0,0,1.37,5.48,0,0,0,0,4.11,0,0,4.11,15.07,0,0,12.33,8.22,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,1.37,0,1.37,4.11,0,5.48,1.37,0,0,1.37,0,0,0,1.37,2.74,4.11,1.37,2.74,2.74,0,0,0,16.44,2.74,2.74,1.37,0,0,9.59,0
867,1,11,97.37,99,50.45,20.23,5.5,27.27,54.55,36.36,27.27,9.09,9.09,0,9.09,0,0,0,0,9.09,0,0,18.18,0,0,0,0,0,9.09,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,27.27,18.18,0,0,0,0,9.09,0
868,1,39,92.63,99,16.81,91.4,9.75,33.33,76.92,53.85,41.03,15.38,10.26,0,2.56,0,5.13,2.56,5.13,15.38,7.69,0,15.38,2.56,0,2.56,0,10.26,2.56,2.56,5.13,2.56,2.56,0,12.82,0,7.69,5.13,0,0,0,0,0,0,5.13,5.13,0,2.56,2.56,0,0,0,0,0,23.08,7.69,0,0,0,0,0,15.38,0,0,5.13,0,2.56,0,0,2.56,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,10.26,10.26,2.56,0,7.69,2.56,0,0,5.13,2.56,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,7.69,0
869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,21,56.86,97.11,1,20.23,21,33.33,80.95,61.9,47.62,9.52,4.76,0,0,0,4.76,0,4.76,9.52,4.76,0,14.29,4.76,14.29,4.76,0,14.29,4.76,0,0,0,0,0,23.81,0,14.29,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,23.81,4.76,0,0,0,0,4.76,14.29,0,0,4.76,0,0,0,0,0,9.52,0,0,9.52,4.76,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,0,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,4.76,0
873,1,109,88.21,99,5.24,99,15.57,33.03,83.49,57.8,44.04,12.84,11.93,2.75,7.34,0,1.83,0,0.92,17.43,6.42,0.92,13.76,1.83,1.83,4.59,0,9.17,4.59,4.59,21.1,16.51,6.42,0.92,14.68,0.92,10.09,4.59,0.92,1.83,0,0.92,0.92,0,11.01,11.01,0,3.67,3.67,0,0,0,0,0,28.44,13.76,10.09,0,0,1.83,0.92,18.35,0,0,1.83,0,0,0,0,0,7.34,0.92,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0.92,1.83,0.92,0,0,0,0,0,0,2.75,2.75,0,0,2.75,0,0,0,1.83,1.83,1.83,0,0,0,0,0,0,23.85,3.67,10.09,0,1.83,0.92,7.34,8.26
874,1,109,88.21,99,5.24,99,15.57,33.03,83.49,57.8,44.04,12.84,11.93,2.75,7.34,0,1.83,0,0.92,17.43,6.42,0.92,13.76,1.83,1.83,4.59,0,9.17,4.59,4.59,21.1,16.51,6.42,0.92,14.68,0.92,10.09,4.59,0.92,1.83,0,0.92,0.92,0,11.01,11.01,0,3.67,3.67,0,0,0,0,0,28.44,13.76,10.09,0,0,1.83,0.92,18.35,0,0,1.83,0,0,0,0,0,7.34,0.92,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0.92,1.83,0.92,0,0,0,0,0,0,2.75,2.75,0,0,2.75,0,0,0,1.83,1.83,1.83,0,0,0,0,0,0,23.85,3.67,10.09,0,1.83,0.92,7.34,8.26
875,1,109,88.21,99,5.24,99,15.57,33.03,83.49,57.8,44.04,12.84,11.93,2.75,7.34,0,1.83,0,0.92,17.43,6.42,0.92,13.76,1.83,1.83,4.59,0,9.17,4.59,4.59,21.1,16.51,6.42,0.92,14.68,0.92,10.09,4.59,0.92,1.83,0,0.92,0.92,0,11.01,11.01,0,3.67,3.67,0,0,0,0,0,28.44,13.76,10.09,0,0,1.83,0.92,18.35,0,0,1.83,0,0,0,0,0,7.34,0.92,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0.92,1.83,0.92,0,0,0,0,0,0,2.75,2.75,0,0,2.75,0,0,0,1.83,1.83,1.83,0,0,0,0,0,0,23.85,3.67,10.09,0,1.83,0.92,7.34,8.26
876,1,80,62.1,99,2.73,99,8.89,35,83.75,60,42.5,13.75,13.75,0,8.75,3.75,0,0,0,12.5,5,0,11.25,7.5,2.5,3.75,1.25,18.75,7.5,1.25,21.25,16.25,5,0,16.25,1.25,6.25,0,2.5,2.5,1.25,0,0,0,10,10,0,1.25,1.25,0,0,0,0,0,21.25,6.25,3.75,0,0,0,0,16.25,0,0,0,0,1.25,0,0,1.25,7.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,1.25,0,6.25,7.5,13.75,6.25,2.5,5,3.75,0,0,2.5,0,5,1.25,0,0,0,0,0,26.25,5,6.25,1.25,5,2.5,6.25,6.25
877,1,80,62.1,99,2.73,99,8.89,35,83.75,60,42.5,13.75,13.75,0,8.75,3.75,0,0,0,12.5,5,0,11.25,7.5,2.5,3.75,1.25,18.75,7.5,1.25,21.25,16.25,5,0,16.25,1.25,6.25,0,2.5,2.5,1.25,0,0,0,10,10,0,1.25,1.25,0,0,0,0,0,21.25,6.25,3.75,0,0,0,0,16.25,0,0,0,0,1.25,0,0,1.25,7.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,1.25,0,6.25,7.5,13.75,6.25,2.5,5,3.75,0,0,2.5,0,5,1.25,0,0,0,0,0,26.25,5,6.25,1.25,5,2.5,6.25,6.25
878,1,80,62.1,99,2.73,99,8.89,35,83.75,60,42.5,13.75,13.75,0,8.75,3.75,0,0,0,12.5,5,0,11.25,7.5,2.5,3.75,1.25,18.75,7.5,1.25,21.25,16.25,5,0,16.25,1.25,6.25,0,2.5,2.5,1.25,0,0,0,10,10,0,1.25,1.25,0,0,0,0,0,21.25,6.25,3.75,0,0,0,0,16.25,0,0,0,0,1.25,0,0,1.25,7.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,1.25,0,6.25,7.5,13.75,6.25,2.5,5,3.75,0,0,2.5,0,5,1.25,0,0,0,0,0,26.25,5,6.25,1.25,5,2.5,6.25,6.25
879,1,70,97.77,65.33,53.28,20.23,14,24.29,78.57,57.14,47.14,4.29,2.86,0,0,1.43,0,0,1.43,11.43,7.14,7.14,20,7.14,4.29,1.43,0,12.86,7.14,2.86,2.86,1.43,0,1.43,10,1.43,4.29,2.86,0,0,0,0,0,0,2.86,1.43,1.43,0,0,0,0,0,0,0,4.29,1.43,0,0,0,0,1.43,2.86,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,15.71,0,0,15.71,0,0,0,0,5.71,1.43,0,0,0,0,0,0,37.14,7.14,5.71,1.43,0,0,22.86,0
880,1,31,51.31,23.05,79.1,70.91,15.5,41.94,90.32,54.84,35.48,3.23,3.23,0,3.23,0,0,0,0,12.9,3.23,3.23,6.45,0,9.68,9.68,3.23,9.68,19.35,6.45,12.9,3.23,6.45,3.23,19.35,0,16.13,6.45,3.23,0,0,0,6.45,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,9.68,0,0,0,0,0,3.23,0,0,0,0,3.23,0,0,3.23,19.35,0,0,12.9,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,6.45,0,0,6.45,0,0,0,3.23,0,3.23,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0
881,1,46,86.23,91.69,9.43,53.96,23,50,76.09,34.78,28.26,4.35,2.17,0,2.17,0,0,0,2.17,8.7,4.35,2.17,10.87,2.17,2.17,8.7,0,6.52,0,2.17,8.7,4.35,2.17,4.35,13.04,0,4.35,4.35,2.17,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,13.04,4.35,2.17,0,0,0,2.17,8.7,0,0,0,0,6.52,0,0,6.52,17.39,0,0,8.7,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,4.35,6.52,2.17,8.7,2.17,4.35,2.17,2.17,0,0,0,0,2.17,2.17,0,0,0,0,0,26.09,4.35,8.7,0,0,2.17,10.87,0
882,1,65,98.07,67.13,21.89,99,32.5,35.38,70.77,46.15,35.38,4.62,3.08,0,0,0,0,3.08,1.54,13.85,7.69,1.54,15.38,3.08,1.54,3.08,0,4.62,7.69,3.08,4.62,0,1.54,3.08,18.46,0,7.69,3.08,0,1.54,0,3.08,0,0,7.69,7.69,0,3.08,3.08,0,0,0,0,0,7.69,1.54,0,0,0,0,0,4.62,0,0,0,0,1.54,0,0,1.54,1.54,0,0,1.54,0,0,6.15,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,1.54,0,7.69,4.62,10.77,3.08,0,6.15,0,1.54,0,6.15,0,1.54,3.08,0,0,0,0,0,10.77,1.54,1.54,0,0,0,7.69,0
